close,high,ignore,low,open,close_time,number_of_trades,open_time,quote_asset_volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,volume
23022.60000000,23189.00000000,0,22878.46000000,23074.16000000,1674950399999,4181816,1674864000000,3408985411.31658610,73861.83566000,1700057503.74953890,148115.71085000,
23742.30000000,23960.54000000,0,22967.76000000,23021.40000000,1675036799999,7030837,1674950400000,6941922954.13640640,149507.50610000,3510026672.79971740,295688.79204000,
22826.15000000,23800.51000000,0,22500.00000000,23743.37000000,1675123199999,7790224,1675036800000,7020727239.05965260,149096.53066000,3461492907.17260580,302405.90121000,
23125.13000000,23320.00000000,0,22714.77000000,22827.38000000,1675209599999,6798411,1675123200000,6083858924.53848520,133028.12717000,3058369006.24069910,264649.34909000,
23732.66000000,23812.66000000,0,22760.23000000,23125.13000000,1675295999999,7863213,1675209600000,7212542002.32509920,156107.58478000,3623730152.71912710,310790.42271000,
23488.94000000,24255.00000000,0,23363.27000000,23731.41000000,1675382399999,9102300,1675296000000,8673696845.80511160,181814.20318000,4330715913.90659360,364177.20751000,
23431.90000000,23715.70000000,0,23204.62000000,23489.33000000,1675468799999,8007846,1675382400000,7806490899.91418120,166143.33246000,3900042090.51636510,332571.02904000,
23326.84000000,23587.78000000,0,23253.96000000,23431.90000000,1675555199999,4852404,1675468800000,3886777607.79605080,81863.93145000,1915443497.68895130,166126.47295000,
22932.91000000,23433.33000000,0,22743.00000000,23327.66000000,1675641599999,5903916,1675555200000,4842463016.83393380,103885.22312000,2404286621.12033370,209251.33917000,
22762.52000000,23158.25000000,0,22628.13000000,22932.91000000,1675727999999,6956395,1675641600000,6076050768.11703820,132350.52989000,3030470974.62453000,265371.60690000,
23240.46000000,23350.25000000,0,22745.78000000,22762.52000000,1675814399999,8293878,1675728000000,7085929136.45684950,154613.24744000,3557209786.51536870,308006.72482000,
22963.00000000,23452.00000000,0,22665.85000000,23242.42000000,1675900799999,7896433,1675814400000,6457585647.82065440,138627.72636000,3196783919.63012260,280056.30717000,
21796.35000000,23011.39000000,0,21688.00000000,22961.85000000,1675987199999,9784291,1675900800000,9052973327.19716240,199309.68374000,4478800426.30285760,402894.69550000,
21625.19000000,21938.16000000,0,21451.00000000,21797.83000000,1676073599999,6993675,1675987200000,7369456394.90665450,167419.66937000,3644087094.70666890,338591.94247000,
21862.55000000,21906.32000000,0,21599.78000000,21625.19000000,1676159999999,4207940,1676073600000,3842000897.79758020,87937.95970000,1908638569.77981010,177021.58433000,
21783.54000000,22090.00000000,0,21630.00000000,21862.02000000,1676246399999,4561903,1676160000000,4469822441.43720180,101194.34699000,2212545781.09311440,204435.65163000,
21773.97000000,21894.99000000,0,21351.07000000,21782.37000000,1676332799999,6503611,1676246400000,6404813758.26962980,147221.38569000,3188732830.19944260,295730.76791000,
22199.84000000,22319.08000000,0,21532.77000000,21774.63000000,1676419199999,7695927,1676332800000,7938385476.79208380,182006.71562000,3991901041.90238260,361958.40109000,
24324.05000000,24380.00000000,0,22047.28000000,22199.84000000,1676505599999,8335550,1676419200000,8604133693.66317090,190798.15520000,4372346767.10361350,375669.16111000,
23517.72000000,25250.00000000,0,23505.25000000,24322.87000000,1676591999999,11006793,1676505600000,11074988148.77900860,224396.77566000,5522891581.32557800,450080.68366000,
24569.97000000,25021.11000000,0,23339.37000000,23517.72000000,1676678399999,10895009,1676592000000,11968532252.05732940,249087.94774000,6001870488.34536700,496813.21376000,
24631.95000000,24877.00000000,0,24430.00000000,24568.24000000,1676764799999,6296097,1676678400000,5339920389.51613350,107467.08761000,2645647445.81960150,216917.25213000,
